01/14/19 10:15:51,12,0.15,37,0.07,50,0.07,62,0.07,75,0.07,0.08,46.54,25.24,-106,86BD
01/14/19 10:15:59,12,0.45,37,0.22,87,0.22,62,0.15,112,0.07,0.21,1.63,24.9,-106,86BD
01/14/19 10:16:30,12,0.15,37,0.07,50,0.07,62,0.07,75,0.07,0.08,46.54,25.24,-106,86BD
01/14/19 10:16:33,12,0.15,37,0.07,50,0.07,62,0.07,75,0.07,0.08,46.54,25.24,-106,86BD
01/14/19 10:16:35,12,0.45,37,0.22,87,0.22,62,0.15,112,0.07,0.21,1.63,24.9,-106,86BD
